listing_id,zone,property_type,size_m2,bedrooms,bathrooms,age_years,floor,has_elevator,distance_to_business_km,distance_to_transit_km,view_quality,noise_level,has_security,has_pool,has_gym,has_social,furnished,balcony,garden,parking_spaces,pet_friendly,rent_price_gtq,price_per_m2,age_bucket,is_premium_zone
2478,Zona 14,Apartamento,43,2,2,14,2,1,0.5,3.1,4,3,1,0,0,1,1,1,0,2,0,7410.54,172.34,6-15,1
2479,Zona 16,Casa,187,5,4,0,0,0,3.96,2.41,5,1,0,1,1,1,0,1,0,0,0,24308.67,129.99,0-5,0
2480,Carretera al Salvador,Casa,156,4,4,13,0,0,7.84,2.23,5,1,1,1,0,1,0,0,0,1,1,16665.28,106.83,6-15,0
2481,Zona 18,Casa,171,5,4,17,0,0,6.38,2.7,3,2,1,0,0,0,0,1,0,1,1,11297.01,66.06,16-30,0
2482,Zona 10,Casa,122,3,3,12,0,0,0.9,1.52,1,5,1,1,0,0,0,0,0,1,1,14481.73,118.7,6-15,1
2483,Zona 9,Casa,157,4,4,31,0,0,1.76,1.57,2,4,1,1,1,0,0,1,0,0,0,14545.47,92.65,30+,0
2484,Zona 4,Apartamento,101,4,3,6,8,1,1.98,1.14,3,4,1,1,0,1,0,0,0,1,0,12332.2,122.1,6-15,0
2485,Zona 14,Apartamento,74,3,2,14,17,1,0.2,0.47,2,3,1,0,0,1,1,0,0,0,0,11494.59,155.33,6-15,1
2486,Zona 10,Apartamento,43,2,1,23,5,1,1.43,0.27,2,5,1,0,0,0,0,0,1,1,0,5965.95,138.74,16-30,1
2487,Zona 9,Apartamento,50,2,2,34,16,1,0.2,0.72,2,3,1,0,0,1,0,1,0,2,1,5713.21,114.26,30+,0
2488,Zona 15,Apartamento,103,4,3,27,3,1,2.66,3.03,5,1,1,0,1,0,1,1,0,0,0,13305.21,129.18,16-30,1
2489,Zona 7,Casa,127,4,3,27,0,0,4.74,0.89,5,1,1,1,0,0,0,1,1,1,0,9781.67,77.02,16-30,0
2490,Zona 7,Apartamento,87,3,2,12,4,1,4.73,2.47,5,1,1,0,1,1,0,1,1,2,0,8585.73,98.69,6-15,0
2491,Zona 15,Casa,141,4,2,34,0,0,4.24,2.74,5,1,1,0,1,0,0,1,0,1,0,15818.59,112.19,30+,1
2492,Zona 10,Apartamento,82,3,2,6,7,1,0.85,1.49,1,5,1,0,0,0,0,1,0,1,1,10549.9,128.66,6-15,1
2493,Zona 10,Apartamento,58,2,2,13,12,1,0.96,0.2,4,2,1,0,1,1,0,1,0,1,1,9559.07,164.81,6-15,1
2494,Zona 5,Apartamento,81,3,2,36,5,1,3.3,3.48,4,2,0,0,0,0,0,1,0,1,0,6627.54,81.82,30+,0
2495,Zona 16,Apartamento,102,4,3,0,1,0,3.73,3.19,4,1,1,1,0,1,0,1,0,1,1,14086.53,138.1,0-5,0
2496,Carretera al Salvador,Casa,145,4,4,16,0,0,7.41,1.44,4,4,0,1,0,1,0,1,1,1,0,13813.12,95.26,16-30,0
2497,Zona 16,Apartamento,71,3,2,4,10,1,4.45,2.57,5,2,1,0,0,1,0,0,0,2,1,10100.35,142.26,0-5,0
2498,Zona 5,Apartamento,79,3,2,9,9,1,5.08,2.62,2,5,1,1,1,0,1,0,1,1,1,7476.86,94.64,6-15,0
2499,Zona 10,Apartamento,38,1,1,8,14,1,0.2,2.68,4,2,1,1,0,0,0,0,0,0,1,5767.8,151.78,6-15,1
2500,Zona 14,Apartamento,35,1,1,20,3,1,0.2,1.51,3,3,1,1,1,1,1,1,0,0,1,5803.25,165.81,16-30,1
2501,Zona 4,Apartamento,113,4,3,17,6,1,1.33,0.2,2,2,1,0,0,0,0,0,0,0,0,12579.33,111.32,16-30,0
2502,Zona 14,Apartamento,80,3,2,0,8,1,0.92,0.98,4,2,1,1,1,1,0,0,0,1,1,14774.09,184.68,0-5,1
2503,Zona 18,Casa,160,5,5,22,0,0,5.94,2.0,2,3,0,1,0,1,0,0,0,1,1,10170.2,63.56,16-30,0
2504,Carretera al Salvador,Casa,148,4,4,18,0,0,8.54,2.84,4,1,1,1,0,0,0,0,0,2,1,14559.4,98.37,16-30,0
2505,Zona 16,Casa,180,5,4,3,0,0,2.62,1.94,5,1,0,0,1,1,0,1,0,1,1,22883.98,127.13,0-5,0
2506,Zona 18,Casa,117,3,2,29,0,0,4.45,1.89,2,3,0,0,1,1,0,1,0,0,0,6765.58,57.83,16-30,0
2507,Zona 13,Apartamento,95,3,2,11,3,0,1.31,2.37,2,3,1,1,1,1,0,1,0,1,1,10701.83,112.65,6-15,0
2508,Zona 5,Apartamento,95,3,2,16,7,1,3.08,2.18,5,2,1,1,1,1,0,1,1,0,0,9544.25,100.47,16-30,0
2509,Zona 5,Apartamento,61,2,2,16,4,1,4.89,0.93,1,4,1,0,0,0,0,1,1,1,1,5940.17,97.38,16-30,0
2510,Zona 7,Casa,158,5,4,18,0,0,4.52,2.31,1,4,1,0,0,0,1,0,0,1,1,10692.67,67.68,16-30,0
2511,Zona 5,Casa,78,2,1,36,0,0,2.76,1.94,3,3,1,0,0,0,0,0,0,2,1,6014.64,77.11,30+,0
2512,Zona 13,Apartamento,77,3,2,25,1,1,3.51,2.06,5,1,0,1,1,0,0,1,0,1,0,9353.37,121.47,16-30,0
2513,Zona 13,Apartamento,85,3,2,22,2,0,1.76,3.69,1,4,0,0,0,1,0,1,1,1,1,8502.86,100.03,16-30,0
2514,Zona 10,Apartamento,63,2,1,14,13,1,0.22,2.19,3,2,1,1,1,1,0,1,0,1,0,10046.06,159.46,6-15,1
2515,Carretera al Salvador,Apartamento,94,3,2,13,10,1,7.77,1.95,4,1,1,0,0,1,1,0,1,2,0,11534.16,122.7,6-15,0
2516,Zona 16,Casa,92,3,3,15,0,0,4.48,1.97,4,3,1,1,0,0,0,0,0,1,0,10597.31,115.19,6-15,0
2517,Zona 15,Apartamento,97,3,2,19,6,1,2.06,1.89,5,1,1,1,1,0,0,1,1,1,0,14133.36,145.7,16-30,1
2518,Zona 4,Apartamento,70,2,1,22,8,1,1.52,1.96,2,3,1,0,1,0,0,1,0,0,1,8435.87,120.51,16-30,0
2519,Zona 15,Casa,194,6,5,15,0,0,1.73,1.77,2,3,1,1,0,1,0,1,0,2,1,21785.95,112.3,6-15,1
2520,Zona 13,Casa,139,4,4,16,0,0,2.76,0.74,2,5,1,0,0,1,0,0,0,1,0,13359.88,96.11,16-30,0
2521,Zona 14,Apartamento,61,2,1,11,9,1,1.09,2.3,3,2,1,0,1,1,0,1,0,1,0,9926.19,162.72,6-15,1
2522,Zona 14,Apartamento,60,2,1,20,7,1,1.36,0.2,3,3,1,1,0,1,1,1,0,1,1,9600.98,160.02,16-30,1
2523,Zona 4,Casa,71,2,1,0,0,0,2.94,1.45,1,5,1,0,1,1,0,0,0,0,0,7949.1,111.96,0-5,0
2524,Zona 7,Apartamento,85,3,2,0,5,1,3.7,1.97,5,1,0,0,0,0,0,1,0,0,1,8026.0,94.42,0-5,0
2525,Zona 7,Apartamento,89,3,3,23,5,1,5.38,2.47,3,2,1,0,0,1,1,0,0,1,1,7658.9,86.06,16-30,0
2526,Carretera al Salvador,Casa,193,6,5,21,0,0,7.08,3.55,3,3,1,0,0,0,0,1,0,1,1,17151.14,88.87,16-30,0
2527,Zona 5,Apartamento,85,3,1,4,10,1,3.84,0.69,4,3,1,0,0,0,0,0,0,1,1,9071.95,106.73,0-5,0
2528,Zona 15,Apartamento,78,3,2,11,2,1,3.03,2.03,4,3,1,1,0,1,0,0,0,0,0,10107.09,129.58,6-15,1
2529,Zona 10,Apartamento,56,2,1,7,4,1,0.87,1.57,3,2,1,1,1,1,0,0,0,1,1,9044.44,161.51,6-15,1
2530,Zona 7,Apartamento,88,3,1,26,4,1,3.92,2.02,4,2,0,0,1,0,0,0,0,0,0,6101.01,69.33,16-30,0
2531,Zona 10,Apartamento,73,3,2,10,11,1,0.2,3.28,3,4,1,1,0,1,0,1,0,0,1,10608.61,145.32,6-15,1
2532,Carretera al Salvador,Casa,129,4,3,13,0,0,7.61,2.68,5,3,1,0,1,0,0,0,0,1,0,13073.92,101.35,6-15,0
2533,Zona 10,Apartamento,58,2,2,0,9,1,0.96,2.41,1,5,1,0,1,1,0,0,0,1,0,8493.13,146.43,0-5,1
2534,Carretera al Salvador,Casa,220,6,5,11,0,0,9.19,3.53,5,1,1,0,1,0,0,1,1,1,0,23089.35,104.95,6-15,0
2535,Zona 15,Apartamento,64,2,2,33,8,1,2.38,3.73,5,2,0,1,0,1,0,0,1,1,0,8288.42,129.51,30+,1
2536,Zona 14,Casa,70,2,1,10,0,0,1.85,2.11,4,1,1,0,1,0,1,1,0,2,1,11085.46,158.36,6-15,1
2537,Carretera al Salvador,Apartamento,49,2,2,19,5,1,9.61,1.63,5,1,1,0,0,1,0,0,0,1,1,5536.12,112.98,16-30,0
2538,Zona 14,Apartamento,65,2,1,11,5,1,0.7,0.88,3,3,1,0,0,0,1,0,0,1,0,10219.17,157.22,6-15,1
2539,Zona 13,Apartamento,92,3,1,21,3,1,2.81,2.42,2,3,0,0,0,1,0,0,0,0,1,8888.99,96.62,16-30,0
2540,Zona 9,Apartamento,61,2,2,19,7,1,0.65,1.85,1,5,1,0,1,1,0,0,0,1,0,6631.07,108.71,16-30,0
2541,Zona 4,Apartamento,58,2,1,25,1,1,2.7,0.56,4,4,1,1,1,1,0,1,0,1,1,6768.34,116.7,16-30,0
2542,Zona 4,Apartamento,88,3,3,16,8,1,2.11,0.66,1,4,0,1,1,1,0,1,1,1,1,10254.62,116.53,16-30,0
2543,Zona 5,Casa,88,3,2,9,0,0,3.36,2.2,4,2,1,0,1,0,0,0,0,0,1,7420.29,84.32,6-15,0
2544,Zona 13,Apartamento,110,4,4,7,1,1,2.81,2.48,1,5,0,1,1,0,0,1,1,1,1,11793.44,107.21,6-15,0
2545,Zona 14,Apartamento,94,3,2,6,14,1,1.36,0.57,3,3,1,0,1,1,0,1,0,2,0,15626.27,166.24,6-15,1
2546,Zona 14,Apartamento,89,3,3,8,14,1,0.79,2.97,1,4,1,0,1,1,0,1,1,1,1,13396.35,150.52,6-15,1
2547,Zona 10,Apartamento,96,3,2,3,9,1,1.44,1.87,3,3,1,0,1,1,0,0,0,2,1,15086.77,157.15,0-5,1
2548,Zona 10,Apartamento,74,3,2,0,4,1,1.98,1.51,3,3,1,1,0,1,1,1,0,1,1,11458.63,154.85,0-5,1
2549,Carretera al Salvador,Casa,169,5,5,21,0,0,6.73,0.62,4,3,1,0,0,0,0,0,0,1,1,15456.68,91.46,16-30,0
2550,Carretera al Salvador,Casa,176,5,4,0,0,0,7.87,2.13,5,1,1,0,0,0,0,1,1,1,0,20042.21,113.88,0-5,0
2551,Zona 10,Apartamento,89,3,1,1,1,1,2.29,1.37,2,3,1,1,0,1,0,1,0,1,0,12750.86,143.27,0-5,1
2552,Zona 4,Apartamento,47,2,1,22,10,1,2.95,1.62,3,3,0,0,1,1,0,0,0,2,1,5575.45,118.63,16-30,0
2553,Zona 9,Casa,169,5,4,19,0,0,2.34,0.4,1,4,1,0,1,1,0,1,0,1,1,16543.28,97.89,16-30,0
2554,Zona 7,Casa,83,2,1,12,0,0,6.72,2.11,2,4,1,0,0,0,0,1,0,0,0,6210.71,74.83,6-15,0
2555,Carretera al Salvador,Apartamento,96,3,3,20,9,1,6.76,1.83,4,2,1,0,0,1,0,1,0,1,1,10656.42,111.0,16-30,0
2556,Zona 5,Casa,189,5,4,29,0,0,2.79,3.57,5,3,1,0,0,1,1,0,0,1,0,15096.27,79.87,16-30,0
2557,Zona 16,Casa,91,3,3,9,0,0,2.19,1.81,3,3,1,0,0,0,0,1,1,0,1,10374.4,114.0,6-15,0
2558,Zona 14,Apartamento,75,3,3,9,13,1,1.28,1.2,4,1,1,0,0,1,0,1,0,0,1,12495.3,166.6,6-15,1
2559,Zona 9,Apartamento,81,3,2,9,7,1,1.86,1.4,1,4,0,0,1,1,0,0,0,1,1,9034.08,111.53,6-15,0
2560,Zona 14,Apartamento,64,2,1,3,14,1,1.28,0.2,5,1,1,0,1,0,0,0,0,1,0,12224.88,191.01,0-5,1
2561,Zona 10,Apartamento,35,1,1,16,14,1,0.86,1.2,1,4,1,0,1,0,0,0,0,0,1,4600.45,131.44,16-30,1
2562,Zona 9,Apartamento,72,3,2,15,2,1,2.44,2.25,2,4,1,0,1,1,0,1,0,0,1,8417.91,116.92,6-15,0
2563,Zona 5,Apartamento,86,3,1,21,1,0,1.82,0.2,3,1,0,0,0,0,0,0,0,0,0,7349.2,85.46,16-30,0
2564,Zona 16,Casa,199,6,5,14,0,0,4.08,3.19,4,3,1,0,0,0,0,1,0,0,1,21155.8,106.31,6-15,0
2565,Zona 18,Apartamento,123,4,3,25,8,1,6.78,1.97,2,5,1,0,0,0,0,0,0,1,0,7611.79,61.88,16-30,0
2566,Zona 18,Apartamento,88,3,3,24,6,1,5.31,3.7,3,3,0,1,1,0,0,0,0,0,1,6054.45,68.8,16-30,0
2567,Zona 13,Apartamento,61,2,1,19,4,1,4.01,2.87,1,5,1,1,1,0,0,1,0,1,1,6814.35,111.71,16-30,0
2568,Zona 15,Apartamento,90,3,3,16,9,1,1.67,0.58,3,3,1,1,1,1,0,1,1,0,1,12414.12,137.93,16-30,1
2569,Zona 5,Apartamento,73,3,2,4,4,1,3.52,3.87,4,1,1,0,0,0,0,0,1,1,1,7985.81,109.39,0-5,0
2570,Zona 10,Apartamento,53,2,1,4,17,1,0.69,0.2,2,4,1,1,1,0,1,1,0,1,1,9127.75,172.22,0-5,1
2571,Zona 4,Apartamento,81,3,3,16,2,1,1.23,1.5,1,5,1,0,0,1,0,1,0,1,0,8498.99,104.93,16-30,0
2572,Zona 10,Apartamento,85,3,1,17,9,1,0.75,1.74,1,4,1,1,1,0,0,1,0,1,0,11539.47,135.76,16-30,1
2573,Zona 5,Apartamento,87,3,3,37,1,1,3.47,1.27,3,3,1,0,0,0,0,0,0,0,1,6355.85,73.06,30+,0
2574,Zona 5,Apartamento,108,4,3,11,9,1,2.34,1.74,3,4,1,1,1,1,1,1,1,1,1,11102.09,102.8,6-15,0
2575,Carretera al Salvador,Casa,101,3,2,21,0,0,7.66,0.86,3,3,1,0,1,0,0,0,0,1,1,9295.81,92.04,16-30,0
2576,Zona 16,Apartamento,81,3,3,3,10,1,3.2,0.95,3,2,1,0,1,1,0,1,0,2,1,11592.4,143.12,0-5,0
2577,Zona 5,Apartamento,97,3,4,16,7,1,2.81,3.46,2,2,1,1,0,0,0,0,0,1,1,9355.81,96.45,16-30,0
2578,Zona 16,Apartamento,118,4,4,17,3,0,4.38,1.75,4,2,1,0,1,1,0,0,0,0,0,14308.03,121.25,16-30,0
2579,Carretera al Salvador,Casa,112,3,2,27,0,0,7.97,2.19,3,3,1,0,1,0,0,1,0,0,0,9535.23,85.14,16-30,0
2580,Zona 9,Apartamento,64,2,1,10,8,1,0.2,2.21,5,4,1,0,1,1,1,0,1,1,1,8974.59,140.23,6-15,0
2581,Zona 10,Apartamento,42,2,1,20,1,1,0.24,2.05,2,3,1,0,0,1,1,1,0,1,0,6165.35,146.79,16-30,1
2582,Zona 10,Apartamento,82,3,2,26,3,1,1.23,2.61,3,3,1,0,1,1,1,1,0,2,1,10737.24,130.94,16-30,1
2583,Zona 5,Apartamento,100,4,2,9,4,1,4.98,1.86,4,4,0,0,0,1,0,0,0,1,1,8956.68,89.57,6-15,0
2584,Carretera al Salvador,Apartamento,59,2,2,25,6,1,7.91,1.38,5,1,1,0,0,1,0,1,0,1,1,6732.1,114.1,16-30,0
2585,Zona 10,Apartamento,47,2,3,4,5,1,0.71,1.84,1,5,1,1,0,1,0,0,0,1,1,6718.45,142.95,0-5,1
2586,Zona 18,Apartamento,119,4,3,20,6,1,6.55,0.78,2,5,0,0,0,0,0,1,0,2,1,8180.17,68.74,16-30,0
2587,Zona 14,Apartamento,35,1,1,15,3,1,1.37,0.33,2,3,1,1,1,0,0,1,0,0,1,4664.1,133.26,6-15,1
2588,Zona 15,Casa,70,2,1,13,0,0,2.81,3.57,5,1,1,1,1,0,0,0,0,1,1,9669.05,138.13,6-15,1
2589,Zona 7,Apartamento,78,3,1,0,8,1,4.06,1.63,5,2,1,0,0,0,0,1,0,1,0,8141.24,104.37,0-5,0
2590,Carretera al Salvador,Apartamento,80,3,2,17,10,1,6.12,1.09,3,3,0,1,1,1,0,1,0,1,1,9036.77,112.96,16-30,0
2591,Zona 15,Apartamento,79,3,2,18,8,1,3.75,3.18,2,5,1,0,0,0,0,1,1,0,1,9330.43,118.11,16-30,1
2592,Zona 16,Apartamento,91,3,3,13,5,1,4.67,2.6,1,4,0,1,0,0,1,1,0,0,1,10229.64,112.41,6-15,0
2593,Zona 16,Casa,208,6,5,9,0,0,4.51,1.34,2,4,1,1,0,0,1,0,0,1,1,22242.57,106.94,6-15,0
2594,Zona 13,Apartamento,74,3,2,19,7,1,3.08,2.44,2,4,1,0,0,0,0,0,1,1,1,7956.16,107.52,16-30,0
2595,Zona 18,Apartamento,76,3,2,17,6,1,4.73,2.76,5,1,1,1,0,0,0,1,0,2,1,6691.0,88.04,16-30,0
2596,Carretera al Salvador,Apartamento,82,3,2,0,2,1,6.84,1.65,3,2,1,0,1,0,0,1,1,2,1,9778.63,119.25,0-5,0
2597,Zona 14,Apartamento,83,3,2,10,11,1,0.68,3.07,2,4,1,0,0,0,1,1,0,1,0,12503.65,150.65,6-15,1
2598,Carretera al Salvador,Casa,93,3,2,16,0,0,6.27,2.52,4,3,1,1,0,1,1,0,0,1,0,9520.57,102.37,16-30,0
2599,Carretera al Salvador,Casa,208,6,5,29,0,0,8.48,3.23,1,3,1,1,1,1,0,1,1,0,1,16967.09,81.57,16-30,0
2600,Zona 15,Apartamento,92,3,3,20,10,1,1.89,0.2,1,5,1,1,1,1,0,1,0,2,1,11589.24,125.97,16-30,1
2601,Zona 4,Apartamento,73,3,4,9,8,1,2.25,1.43,4,1,1,0,0,0,0,1,1,1,1,10297.51,141.06,6-15,0
2602,Zona 14,Apartamento,55,2,1,14,15,1,1.16,1.95,2,4,1,0,1,1,0,1,0,1,1,8186.93,148.85,6-15,1
2603,Zona 14,Apartamento,94,3,2,20,12,1,0.86,0.2,1,4,1,1,0,1,0,0,0,1,0,13374.58,142.28,16-30,1
2604,Zona 14,Apartamento,79,3,2,13,15,1,0.2,0.62,3,3,1,1,1,1,1,1,0,1,0,13215.68,167.29,6-15,1
2605,Carretera al Salvador,Casa,179,5,4,24,0,0,7.94,4.45,5,1,1,0,1,0,0,0,0,1,1,17023.86,95.11,16-30,0
2606,Zona 15,Apartamento,83,3,2,21,8,1,2.26,2.42,3,3,1,1,1,1,0,1,1,0,1,11234.17,135.35,16-30,1
2607,Zona 9,Casa,102,3,2,7,0,0,2.48,1.06,3,2,1,0,0,1,0,1,1,1,0,12324.23,120.83,6-15,0
2608,Carretera al Salvador,Apartamento,67,2,2,20,7,1,10.16,2.29,3,4,0,1,0,0,0,1,0,1,1,6894.43,102.9,16-30,0
2609,Zona 14,Apartamento,46,2,1,0,2,1,1.68,0.59,3,3,1,1,1,1,0,1,0,1,1,8028.75,174.54,0-5,1
2610,Zona 15,Apartamento,88,3,1,0,2,0,2.7,3.86,2,3,1,1,1,1,0,1,0,3,1,12465.7,141.66,0-5,1
2611,Zona 18,Casa,147,4,4,16,0,0,7.01,2.13,1,5,0,0,0,0,0,1,0,2,1,8424.77,57.31,16-30,0
2612,Zona 9,Casa,142,4,3,19,0,0,1.45,1.89,2,4,1,1,0,1,0,1,1,1,1,14523.63,102.28,16-30,0
2613,Carretera al Salvador,Casa,206,6,4,15,0,0,8.4,2.71,3,2,1,1,0,1,0,0,1,0,1,19366.12,94.01,6-15,0
2614,Zona 16,Apartamento,62,2,2,16,5,1,4.09,2.53,4,1,1,0,1,0,1,1,0,2,1,8771.36,141.47,16-30,0
2615,Carretera al Salvador,Apartamento,95,3,3,22,10,1,7.66,2.31,5,3,1,0,1,0,1,1,0,1,0,11147.59,117.34,16-30,0
2616,Zona 18,Casa,140,4,3,13,0,0,5.43,2.28,2,5,0,0,0,0,0,0,0,1,1,8462.9,60.45,6-15,0
2617,Zona 7,Casa,145,4,4,25,0,0,4.01,2.88,2,5,1,0,0,1,0,1,1,1,0,9682.24,66.77,16-30,0
2618,Zona 7,Apartamento,60,2,1,13,10,1,5.23,2.64,3,2,1,0,0,1,0,0,0,2,0,5520.62,92.01,6-15,0
2619,Zona 16,Apartamento,94,3,3,0,10,1,4.22,1.85,2,4,1,1,1,0,0,1,0,1,0,12462.92,132.58,0-5,0
2620,Zona 10,Casa,97,3,3,25,0,0,1.6,2.71,2,4,1,0,0,1,0,0,0,1,0,10713.18,110.45,16-30,1
2621,Zona 16,Apartamento,95,3,3,14,5,1,2.92,3.63,4,1,1,1,0,1,0,0,0,1,0,12850.2,135.27,6-15,0
2622,Zona 14,Apartamento,68,2,1,1,3,1,1.57,2.02,3,3,1,0,1,0,0,0,0,1,0,10868.99,159.84,0-5,1
2623,Zona 10,Apartamento,56,2,1,13,16,1,0.72,1.91,4,2,1,1,1,0,0,1,0,0,0,8781.34,156.81,6-15,1
2624,Zona 9,Casa,70,2,1,18,0,0,1.48,0.5,1,5,1,0,0,1,1,1,0,1,0,7842.12,112.03,16-30,0
2625,Zona 13,Apartamento,112,4,3,9,5,1,2.33,1.26,1,5,1,0,0,1,0,1,0,1,1,12024.03,107.36,6-15,0
2626,Zona 13,Apartamento,78,3,2,17,4,1,4.26,1.48,1,5,0,0,0,0,0,0,0,0,0,7444.05,95.44,16-30,0
2627,Zona 15,Casa,121,3,2,18,0,0,3.36,2.82,5,2,1,1,0,0,0,1,0,0,1,15088.67,124.7,16-30,1
2628,Zona 4,Casa,116,3,3,14,0,0,2.11,0.79,1,5,0,0,1,0,0,1,0,2,1,11305.82,97.46,6-15,0
2629,Zona 13,Apartamento,81,3,1,32,5,1,2.93,1.98,3,1,0,0,0,1,0,1,0,1,0,8596.88,106.13,30+,0
2630,Zona 14,Apartamento,67,2,1,21,12,1,0.2,1.09,3,3,1,0,1,1,0,1,0,0,1,10225.17,152.61,16-30,1
2631,Zona 18,Apartamento,84,3,3,23,1,0,6.56,1.4,1,5,1,1,0,0,0,1,0,1,0,5790.15,68.93,16-30,0
2632,Zona 14,Apartamento,61,2,2,11,11,1,1.71,1.66,2,4,1,0,1,0,0,0,0,1,1,9633.92,157.93,6-15,1
2633,Carretera al Salvador,Apartamento,108,4,2,9,10,1,7.99,1.77,5,1,1,1,1,1,0,1,0,1,1,13506.23,125.06,6-15,0
2634,Carretera al Salvador,Casa,86,2,2,26,0,0,7.59,3.44,4,2,0,0,1,0,0,1,0,1,0,7958.24,92.54,16-30,0
2635,Zona 7,Casa,135,4,3,24,0,0,4.35,2.49,3,3,0,1,0,0,0,1,1,0,1,9050.23,67.04,16-30,0
2636,Zona 5,Apartamento,60,2,1,15,3,1,2.61,1.39,2,4,1,0,0,0,0,0,0,1,0,5672.28,94.54,6-15,0
2637,Zona 9,Apartamento,84,3,1,5,9,1,2.32,0.68,2,5,0,1,1,0,0,1,0,2,1,10240.24,121.91,0-5,0
2638,Carretera al Salvador,Apartamento,86,3,2,24,4,1,8.06,1.87,3,3,1,0,0,1,0,1,0,1,1,8163.72,94.93,16-30,0
2639,Carretera al Salvador,Casa,164,5,5,21,0,0,8.74,1.66,4,2,1,0,0,0,0,0,0,0,1,15123.52,92.22,16-30,0
2640,Zona 15,Apartamento,104,4,3,0,7,1,1.65,3.15,4,2,1,1,0,1,0,1,1,2,1,15937.75,153.25,0-5,1
2641,Zona 15,Apartamento,118,4,3,27,3,0,2.42,2.67,5,1,1,0,0,1,0,1,1,1,1,15019.32,127.28,16-30,1
2642,Zona 16,Apartamento,72,3,2,1,8,1,2.34,2.47,3,3,0,1,0,0,0,1,0,1,0,9937.53,138.02,0-5,0
2643,Zona 10,Apartamento,74,3,2,0,7,1,0.79,0.91,3,3,1,0,1,1,1,1,0,1,0,12077.38,163.21,0-5,1
2644,Zona 16,Casa,109,3,2,0,0,0,4.59,2.81,5,1,1,1,0,1,0,1,0,0,0,14564.15,133.62,0-5,0
2645,Zona 5,Apartamento,89,3,2,7,6,1,3.26,1.13,3,3,1,0,1,0,0,1,0,1,0,8793.69,98.81,6-15,0
2646,Zona 10,Apartamento,51,2,1,13,11,1,1.22,1.78,5,1,1,0,0,1,0,0,0,1,0,8094.31,158.71,6-15,1
2647,Carretera al Salvador,Casa,137,4,3,9,0,0,8.49,1.43,4,2,0,0,0,0,0,1,0,2,1,13849.1,101.09,6-15,0
2648,Zona 14,Apartamento,72,3,2,9,11,1,1.08,1.81,3,4,1,0,1,1,0,1,1,0,1,11776.01,163.56,6-15,1
2649,Zona 10,Casa,148,4,4,9,0,0,1.09,0.5,1,5,1,1,0,0,0,0,0,0,0,17399.27,117.56,6-15,1
2650,Zona 15,Apartamento,89,3,2,2,7,1,2.11,1.67,4,3,1,0,1,0,1,0,0,0,0,12926.11,145.24,0-5,1
2651,Zona 18,Casa,136,4,3,24,0,0,6.36,0.67,2,4,1,0,0,0,0,1,0,1,1,7987.44,58.73,16-30,0
2652,Carretera al Salvador,Apartamento,98,4,2,29,6,1,6.12,2.33,4,1,1,0,0,0,0,1,0,2,0,9939.03,101.42,16-30,0
2653,Zona 15,Apartamento,88,3,2,16,3,0,1.67,1.18,5,2,1,1,0,0,0,1,0,0,0,12174.73,138.35,16-30,1
2654,Zona 14,Apartamento,49,2,1,15,3,1,1.23,0.24,3,2,1,1,1,1,0,0,0,0,1,7620.5,155.52,6-15,1
2655,Zona 4,Apartamento,101,4,4,10,7,1,1.79,1.12,3,3,1,1,0,1,0,0,1,0,0,12464.7,123.41,6-15,0
2656,Zona 9,Apartamento,69,2,2,21,9,1,2.55,2.2,3,4,1,0,1,0,1,0,0,1,0,8601.64,124.66,16-30,0
2657,Zona 15,Apartamento,62,2,2,4,8,1,2.61,1.57,4,1,1,1,1,0,0,1,0,0,0,10085.2,162.66,0-5,1
2658,Zona 13,Apartamento,109,4,4,21,6,1,3.68,1.55,2,4,1,0,1,1,0,1,1,2,1,11604.85,106.47,16-30,0
2659,Zona 10,Apartamento,70,2,1,10,18,1,2.5,1.38,3,2,1,0,1,1,0,1,1,1,1,10724.54,153.21,6-15,1
2660,Carretera al Salvador,Casa,151,4,4,21,0,0,6.73,2.15,3,3,0,0,1,0,0,0,0,0,1,13477.03,89.25,16-30,0
2661,Zona 16,Apartamento,92,3,2,12,8,1,3.73,1.32,5,2,0,0,0,1,0,1,0,1,0,12242.04,133.07,6-15,0
2662,Zona 15,Apartamento,81,3,2,6,6,1,1.88,2.6,3,3,1,0,0,0,0,1,0,1,1,11046.39,136.38,6-15,1
2663,Zona 14,Apartamento,72,3,2,2,3,1,1.18,2.13,5,3,1,0,1,0,1,1,1,0,1,12563.22,174.49,0-5,1
2664,Zona 14,Casa,78,2,1,11,0,0,2.9,1.55,2,4,1,0,0,1,1,0,1,0,1,10601.72,135.92,6-15,1
2665,Carretera al Salvador,Casa,198,6,5,16,0,0,9.13,0.99,4,2,1,0,1,1,0,1,0,2,1,19516.12,98.57,16-30,0
2666,Zona 10,Apartamento,139,5,4,13,16,1,0.27,0.2,2,3,1,0,0,1,1,1,0,0,1,19575.34,140.83,6-15,1
2667,Zona 14,Apartamento,74,3,2,11,4,1,0.77,0.54,3,2,1,0,1,1,0,0,0,2,0,11968.32,161.73,6-15,1
2668,Zona 5,Apartamento,75,3,2,15,1,1,2.32,2.12,2,3,1,0,0,0,0,0,0,1,0,6177.6,82.37,6-15,0
2669,Zona 10,Apartamento,67,2,1,17,16,1,0.6,1.42,3,4,1,0,0,1,0,1,1,3,0,9538.39,142.36,16-30,1
